Q Predictions Std,Log Pis Min,Log Pis Mean,Z mean eval,Number of rollouts total,AverageReturn_all_test_tasks,Epoch,Policy log std Std,Policy mu Max,V Predictions Std,Log Pis Max,Q Predictions Mean,Q Predictions Min,KL Loss,Sample Time (s),QF Loss,AverageReturn_all_train_tasks,Log Pis Std,Q Predictions Max,Number of env steps total,Policy Loss,Epoch Time (s),Train Time (s),Policy log std Min,Policy mu Min,Policy log std Mean,Z variance eval,V Predictions Mean,Number of train steps total,Z mean train,Total Train Time (s),(Previous) Eval Time (s),Policy mu Mean,Z variance train,V Predictions Max,Policy mu Std,VF Loss,Policy log std Max,AverageTrainReturn_all_train_tasks,KL Divergence,V Predictions Min
1118.44,-15.9751,1.52555,0.891259,0,948.45481051,155,0.252598,8.19639,1108.87,79.673,2122.63,5.18112,76.20714569091797,4.345579891931266,6204.7,965.579492786,10.4392,3709.27,1048400,-2164.04,266.3776553468779,210.40573450969532,-2.68943,-5.26444,-0.463233,0.00221576,2181.93,624000,1.09842,49415.20609559724,51.626340945251286,0.0704749,0.00851249,3961.84,1.03807,2810.47,0.381388,941.740518593,762.0714111328125,11.5304
1053.44,-15.5893,0.993897,0.168386,0,962.480898431,156,0.254221,8.4776,1038.9,73.811,2067.65,-151.311,72.77984619140625,4.291423754300922,6515.44,949.657267927,9.99808,3325.03,1053400,-2112.67,265.1654620273039,209.69202004699036,-2.64482,-6.19529,-0.454692,0.00251655,2113.28,628000,1.0528,49679.61363265058,51.18201822601259,0.0392636,0.00844676,3344.44,1.02043,2407.27,0.156129,948.750619015,727.7984619140625,-38.4346
1039.6,-20.6762,0.684797,1.1879,0,962.732292209,157,0.244059,5.92374,1029.34,62.5839,2058.15,0.511456,72.71924591064453,4.227648928761482,6239.41,970.519515729,9.88681,4140.75,1058400,-2101.75,262.20690260315314,207.55427525006235,-2.78177,-6.33236,-0.448711,0.0069832,2092.09,632000,0.935256,49943.17125607235,50.42497842432931,0.054096,0.0112551,3910.09,1.00494,2426.17,0.180803,958.100199749,727.1924438476562,-173.207
1019.9,-16.7447,0.740512,0.665439,0,964.639520867,158,0.247074,6.40074,1029.46,67.7274,2000.01,-49.2208,70.02469635009766,4.433491671457887,7266.63,971.374863847,9.81187,4412.67,1063400,-2043.46,264.8561182343401,208.64593150978908,-2.25454,-5.46827,-0.448114,0.00794772,2082.2,636000,0.888831,50206.900954699144,51.776695053093135,0.116492,0.0225103,4196.96,1.00255,6401.59,0.253022,966.008978574,700.2469482421875,40.1026
968.931,-18.9966,0.551991,0.720065,0,965.958427362,159,0.257635,5.29972,961.897,59.706,1882.21,-0.803196,72.54492950439453,4.511497385799885,5704.91,948.827063873,10.1773,3224.42,1068593,-1932.47,265.49551397562027,210.33287455979735,-2.30272,-6.73484,-0.459583,0.00620465,1944.94,640000,0.699698,50473.18422054127,50.65114203002304,0.0631724,0.0163778,3162.08,0.99021,2153.35,0.223146,959.287496055,725.4492797851562,-10.895
960.646,-16.9456,0.388628,0.548274,0,946.218287072,160,0.251214,5.45672,948.69,69.4852,1848.48,11.2625,75.55113983154297,4.318787522148341,5173.04,960.611135191,9.94169,2938.36,1073593,-1889.34,264.34684468479827,208.58797927200794,-2.27611,-5.08904,-0.442268,0.00532017,1886.63,644000,0.967338,50737.432401105296,51.44007789064199,0.067649,0.0214005,3046.95,0.988344,2162.41,0.216241,926.475159389,755.5113525390625,-20.9926
935.539,-16.35,0.428005,1.00205,0,948.349421974,161,0.254455,6.89975,921.217,71.0649,1921.57,-21.4326,73.31761169433594,4.2784164058975875,5162.73,941.595875774,9.92143,3839.59,1078593,-1955.71,265.28052908508107,209.66009378107265,-2.44636,-6.30791,-0.451512,0.00318006,1964.04,648000,1.08563,51001.51975036971,51.34201889811084,0.0744158,0.0187584,4064.23,0.979037,2403.26,0.639558,844.746215381,733.1760864257812,-25.9199
953.548,-16.9798,0.788155,1.71367,0,560.178184269,162,0.253073,6.5461,940.996,59.4643,1893.2,-2.83096,75.880859375,4.59231065120548,8238.17,548.599245555,10.4892,4763.12,1083967,-1939.48,264.7698787911795,210.02769606094807,-2.66,-6.12018,-0.45415,0.00747796,1932.91,652000,1.30584,51261.00555961626,50.149872079025954,0.0696681,0.0159494,5388.14,1.00908,3615.75,0.3103,509.369895709,758.80859375,-12.2779
1311.53,-15.8238,9.18145,3.36201,0,301.527790178,163,0.296831,5.97794,1338.33,70.6938,2210.37,-62.7351,106.75666809082031,4.795515187084675,25224.4,312.240717459,12.1475,9036.39,1089448,-2298.73,260.3068433366716,210.6444964846596,-2.27334,-7.47914,-0.556029,0.00831028,2303.87,656000,2.35293,51519.47825018456,44.866831664927304,0.0906926,0.0189905,9111.63,1.33803,9277.48,0.206793,357.174363319,1067.566650390625,-14.4596
2298.29,-15.8562,17.8507,2.46915,0,735.973873779,164,0.350298,8.10793,2405.54,77.2534,3734.48,-74.0484,121.58685302734375,4.941176681313664,121843.0,663.715525642,13.3362,12196.4,1094891,-3975.81,258.61552137788385,210.6406434448436,-3.53029,-7.02922,-0.667812,0.00737616,3971.73,660000,6.4461,51785.148512948304,43.0337012517266,0.497821,0.0254527,13161.8,1.55471,31288.8,1.40909,653.507690897,1215.8685302734375,-71.2386
3546.2,-16.5888,17.4318,2.72488,0,839.072301588,165,0.394789,10.5296,3565.21,88.0445,5905.74,-87.8584,116.97248840332031,5.1196533385664225,94845.7,845.41331825,14.4328,11065.4,1100437,-6129.41,265.43989954097196,210.23110993858427,-2.57613,-7.7383,-0.701758,0.00784281,6107.93,664000,0.988368,52055.4657030548,50.089136263821274,0.3133,0.0205222,10777.0,1.5844,24432.4,0.951047,816.244775027,1169.724853515625,-145.078
3549.37,-15.8872,14.4425,1.45299,0,848.781514606,166,0.365599,7.18779,3541.34,88.7748,5928.53,-33.8162,116.1563491821289,5.636370074469596,73560.1,878.839183278,14.5792,10718.4,1106592,-6094.09,270.52955459663644,209.8062281589955,-2.66246,-8.92795,-0.675632,0.00787138,6133.42,668000,2.84461,52324.07725701947,55.08695636317134,0.280249,0.0192875,10820.2,1.49027,22667.9,1.71272,854.994037011,1161.5634765625,-109.839
3260.01,-16.3255,13.4076,0.470555,0,894.474731297,167,0.355765,9.44176,3230.61,85.2569,5275.39,-62.8366,128.72781372070312,5.276083073578775,66178.8,932.477678847,15.3307,10695.1,1112557,-5437.06,269.01214214926586,210.6861801748164,-3.92644,-9.13953,-0.656453,0.00394209,5412.66,672000,1.03833,52593.50734669017,53.04987890087068,0.206179,0.0198499,10738.4,1.47426,24116.7,0.954243,899.463398042,1287.278076171875,-39.7292
2706.46,-16.3723,9.83256,1.11174,0,964.034521922,168,0.338242,7.46204,2671.46,80.3964,4820.41,-62.2437,80.7344970703125,4.9881073837168515,48538.4,948.329817105,13.8535,8017.17,1118210,-4947.94,269.17797224922106,210.72120375093073,-2.34452,-8.91768,-0.620613,0.00311943,4956.0,676000,0.943305,52862.74581286684,53.46866111457348,0.144559,0.0148908,7983.07,1.34957,14743.2,0.960638,946.360684449,807.344970703125,-73.2852
2441.63,-16.3432,8.02092,0.461113,0,957.76361233,169,0.319665,11.2147,2415.95,105.315,4249.71,-26.4419,98.73087310791016,4.474931484553963,32178.9,966.716973566,13.8832,8194.28,1123210,-4349.41,268.88370712054893,210.87858536373824,-3.75024,-6.36014,-0.589871,0.00226532,4339.3,680000,0.830945,53129.8439551061,53.53019027225673,0.12309,0.0145477,8178.64,1.29578,12525.3,0.792946,955.675643756,987.3087158203125,-87.7543
2034.79,-15.3223,5.17859,1.12006,0,949.032267414,170,0.314197,9.16617,2008.54,77.0764,3866.78,-37.2161,80.43966674804688,4.354391417000443,22340.7,950.321443323,12.4787,6355.51,1128210,-3937.85,266.2539560100995,210.15410497318953,-2.90487,-10.7847,-0.547598,0.00253866,3949.28,684000,0.928663,53398.87934954977,51.745459619909525,0.114144,0.0132492,6378.89,1.17401,8173.6,0.813218,923.91120105,804.3966674804688,-175.824
1886.44,-18.4366,4.36839,0.858475,0,963.05856929,171,0.300751,7.35279,1848.22,100.94,3562.69,-38.9289,81.79839324951172,4.432367943227291,14927.8,968.144425407,12.4201,5705.63,1133210,-3637.65,269.04290662519634,210.0826377910562,-3.17805,-7.75732,-0.542824,0.00333427,3639.2,688000,1.7972,53663.04180078348,54.52790089091286,0.102438,0.0150684,5708.12,1.14833,7657.92,0.663643,965.600370846,817.98388671875,-82.3283
1677.11,-15.2027,3.25082,1.14947,0,968.623333914,172,0.290373,7.67704,1638.66,111.503,3301.27,-72.9974,80.60460662841797,4.345973468851298,13517.9,964.099648789,12.4136,5218.47,1138210,-3368.28,263.9360176087357,209.94163334509358,-3.93621,-7.85895,-0.505956,0.00235839,3359.45,692000,1.70216,53926.81700915238,49.648410794790834,0.0915832,0.0128087,5307.0,1.11378,6046.55,0.915465,963.272622013,806.0460205078125,-193.701
1547.03,-16.7547,3.62256,0.388179,0,964.138508481,173,0.29037,9.0101,1529.61,98.4979,2927.83,-9.4669,77.0235366821289,4.405148985795677,12602.6,956.384446683,12.1841,4795.34,1143210,-2991.51,263.44239318044856,209.54855083487928,-2.62783,-7.0934,-0.51846,0.0032219,2994.73,696000,1.58689,54192.53630753793,49.488693359773606,0.116567,0.0107165,5029.7,1.12013,4917.99,0.294228,939.576975517,770.2353515625,-18.945
1407.15,-15.9921,2.58658,1.34743,0,891.576242715,174,0.281261,7.86317,1378.53,77.888,2740.46,-41.3146,75.21051788330078,4.590443481691182,10283.1,929.547715847,11.5534,4237.91,1148401,-2805.76,266.45230353763327,210.0954678049311,-2.35107,-5.49544,-0.487455,0.00428344,2795.92,700000,1.75815,54456.862260369584,51.766392251010984,0.117177,0.0157988,4240.78,1.08082,4143.5,1.1545,773.791097149,752.1051635742188,-55.8718
1348.89,-15.4929,1.92819,1.51073,0,890.041312572,175,0.285557,7.83158,1331.87,81.4813,2723.77,-31.6817,94.7707748413086,4.9381935284473,12972.3,934.616575698,11.6568,8181.86,1154131,-2780.42,266.4234982416965,211.75332017010078,-2.90148,-9.98427,-0.497483,0.00174917,2775.82,704000,4.98255,54726.882289823145,49.73198454314843,0.0137593,0.00805362,8733.87,1.05777,5840.77,1.13328,882.639746018,947.7077026367188,-62.6625
1556.59,-17.7538,7.73492,2.83352,0,957.378355522,176,0.375031,7.26627,1567.6,91.5707,2695.44,4.61994,112.3650894165039,4.952418016269803,18334.9,969.359022246,10.163,5870.23,1159488,-2770.79,268.4284383105114,210.23822532733902,-2.67598,-10.7359,-0.634068,0.00183655,2763.82,708000,1.7292,54993.95823704731,53.237794966902584,0.0515447,0.00612528,5920.5,1.22963,5112.34,0.195446,938.133287032,1123.65087890625,-21.248
1685.82,-15.778,6.83118,0.863797,0,939.577063884,177,0.360168,6.07621,1703.25,76.123,2684.86,-25.7999,141.99017333984375,4.677986592520028,16106.6,913.57854993,9.86794,5861.71,1164488,-2752.3,266.36644285172224,209.80198315205052,-2.58864,-6.36503,-0.622336,0.00123406,2767.52,712000,2.33185,55262.81909515383,51.88647310715169,0.165536,0.00477311,5870.54,1.188,4608.44,0.629513,928.451675082,1419.9017333984375,-4.18638
1736.12,-14.9916,6.89371,3.36902,0,749.352526518,178,0.346819,10.8726,1730.63,99.2087,2951.71,-2.80992,99.04196166992188,4.734483107924461,15064.7,786.902907922,10.9499,9094.73,1169679,-3035.55,268.43976987106726,209.32324619404972,-2.7115,-9.41935,-0.616549,0.00187914,3022.34,716000,1.68472,55526.86798404483,54.38204056909308,0.114143,0.00734753,8913.51,1.20894,5535.21,1.08169,718.53923903,990.4196166992188,-57.1901
1534.81,-16.5596,4.9761,1.33861,0,740.476247723,179,0.328836,7.85895,1525.85,108.792,2685.39,-64.5458,101.39862823486328,5.0926792290993035,14005.1,687.944349816,11.1937,10481.8,1175270,-2745.64,264.2876175651327,209.2026933422312,-2.65939,-5.91042,-0.572784,0.00454054,2765.1,720000,1.6689,55791.72277275426,49.99224499380216,0.145996,0.00566337,11289.9,1.14548,5757.47,0.614974,685.559557907,1013.9862670898438,-19.4135
1634.13,-14.4904,11.3642,2.79459,0,550.073896798,180,0.307204,6.14142,1668.9,81.5921,2781.21,-19.9568,91.73524475097656,5.282568539027125,36650.1,597.619374837,12.8144,9717.43,1181105,-2879.76,265.91179152484983,210.0689801662229,-2.55229,-6.63182,-0.604479,0.00507751,2883.68,724000,2.20064,56057.28082656255,50.56024281959981,-0.0981649,0.00459855,10270.1,1.40894,12726.3,0.527542,575.516387108,917.3524169921875,-93.1523
4127.56,-15.9596,20.6125,2.50244,0,820.807501137,181,0.468643,7.23593,4200.09,89.9744,6268.8,-37.4468,114.740966796875,5.253768676426262,124260.0,744.706961034,14.3193,13142.8,1186641,-6574.82,265.9555075680837,210.4942115410231,-3.42971,-8.2868,-0.790189,0.00627345,6581.8,728000,1.86253,56326.3195101507,50.20752735063434,0.0231681,0.0119897,13487.0,1.67992,27740.9,0.630843,774.25609967,1147.40966796875,-111.721
4508.65,-16.2939,18.4838,2.91301,0,955.886540644,182,0.432855,6.99772,4528.69,89.9712,7074.5,9.22674,102.51924133300781,5.54865698562935,117722.0,943.098923021,15.2555,13231.4,1192588,-7313.06,269.0265752947889,210.1425088183023,-3.06624,-8.26531,-0.742101,1.07177e-07,7290.18,732000,3.27131,56597.42415188672,53.33540949085727,0.0133183,0.0118073,13298.6,1.63823,35766.6,1.27583,915.782003614,1025.1923828125,-25.4534
4057.16,-15.4737,15.7568,1.72957,0,965.090038895,183,0.385639,8.65325,4057.83,87.7251,6494.06,-115.4,99.0076904296875,4.8386572524905205,89397.6,972.671424739,15.9407,12173.0,1197706,-6691.46,270.6085655284114,210.39888003701344,-2.98823,-8.24928,-0.705821,0.00438412,6710.15,736000,2.86087,56864.429588493425,55.371028238907456,0.0578919,0.0128621,12248.5,1.56599,30405.0,1.72827,959.169198798,990.076904296875,-67.9869
3544.14,-14.014,11.3457,0.981812,0,961.290364427,184,0.365749,8.54081,3501.28,97.0084,6213.28,-78.9859,92.65238189697266,4.588069178629667,62939.5,971.067873266,14.7685,10598.6,1202706,-6377.43,266.37912444677204,210.0222833752632,-2.86262,-8.56147,-0.653454,0.00363483,6363.73,740000,1.32382,57128.9381336621,51.76877189287916,0.0921278,0.0114917,10633.5,1.40944,25386.7,0.915413,968.773477789,926.5238037109375,-32.3619
3024.81,-15.1728,9.09997,1.16384,0,970.604816709,185,0.357021,7.58178,2991.08,90.2285,5600.81,-42.9996,100.2029800415039,4.459832388907671,45561.2,976.669916225,14.8821,9297.0,1207706,-5735.23,264.8269067336805,210.46773141203448,-2.54893,-7.16419,-0.631498,0.00354853,5749.18,744000,5.28184,57395.7295798054,49.899342932738364,0.0924969,0.0119512,9345.1,1.33071,17217.2,0.865277,961.601360544,1002.02978515625,-110.304
2603.82,-15.9497,7.67704,1.56655,0,975.36511838,186,0.341342,11.7447,2574.99,94.2575,4950.4,-176.552,91.87242889404297,4.51472781598568,35551.8,977.890365267,14.5674,8580.34,1212706,-5045.22,266.8725803219713,210.49305323092267,-2.65307,-8.41619,-0.60475,0.00204809,5046.98,748000,1.05381,57659.935676387046,51.86479927506298,0.118673,0.00963687,8607.08,1.27991,13205.3,2.0,972.491586089,918.7242431640625,-44.2045
2190.2,-14.2801,5.90488,1.1022,0,973.770123334,187,0.331679,6.59968,2153.6,105.601,4218.56,-16.3262,82.03398895263672,4.322255091741681,30008.5,974.237229922,13.6927,6692.32,1217706,-4297.83,264.5644210316241,211.04284048685804,-4.17091,-9.33939,-0.575688,0.0026136,4298.64,752000,0.303342,57924.7568613654,49.19932545302436,0.112025,0.00779158,6696.9,1.21126,10954.7,0.613959,975.347107428,820.33984375,-78.0352
1999.74,-15.3591,5.34434,1.28227,0,972.441780096,188,0.30891,8.52013,1967.48,93.5971,3743.69,-124.689,84.36808776855469,4.377747172489762,23907.5,977.997082863,13.5014,6101.49,1222706,-3823.11,265.08657080773264,211.2515573282726,-2.90168,-7.91126,-0.54143,0.00293455,3822.43,756000,1.65755,58190.65421077795,49.45726630697027,0.114971,0.00841181,6107.06,1.19903,7791.07,0.315138,951.4056512,843.6808471679688,-100.616
1795.91,-18.0479,3.17889,0.700898,0,975.770738879,189,0.298292,7.93597,1768.69,88.9593,3603.29,-35.3109,84.81721496582031,4.375894983764738,16269.6,970.091179102,12.7199,5783.12,1227706,-3661.45,264.9067268995568,210.26175074884668,-2.95993,-7.1651,-0.513873,0.00184933,3667.09,760000,0.535996,58454.59304203,50.2690811669454,0.0812447,0.00719633,5773.19,1.11319,6394.56,0.551682,977.522387352,848.172119140625,-58.053
1599.2,-15.5948,2.42987,0.850629,0,975.991026056,190,0.298398,10.7885,1571.86,88.8452,3230.1,-27.8374,76.57714080810547,4.309038231614977,12225.0,977.029118755,12.1426,4925.08,1232706,-3287.86,263.93206092948094,210.3209134489298,-2.82211,-8.31444,-0.507579,0.00198552,3303.92,764000,1.38344,58718.374538744334,49.302109248936176,0.111693,0.00935885,4955.03,1.07562,5936.9,0.275581,972.373333722,765.7713623046875,-25.6268
1479.52,-16.1712,2.55301,0.749254,0,975.315982985,191,0.299935,7.15208,1450.48,83.1391,3084.35,-43.9289,81.4348373413086,4.274720089510083,12218.2,969.492440942,12.4476,4609.4,1237706,-3142.55,263.39557414967567,209.9681813060306,-2.73984,-7.50683,-0.520779,0.00198526,3140.03,768000,2.43287,58981.246045284905,49.15267275413498,0.107058,0.015689,4619.74,1.0684,4879.78,0.523171,966.57729989,814.348388671875,-65.7134
1366.03,-19.9347,1.25572,0.365214,0,979.153322918,192,0.282538,8.13699,1347.15,96.216,2782.02,12.6737,79.45845031738281,4.237377803307027,9743.34,974.177054353,11.5438,4361.32,1242706,-2825.12,262.57032860070467,209.70315874367952,-3.24818,-7.83055,-0.48021,0.00173252,2836.34,772000,0.924999,59243.35906489985,48.62979205371812,0.102693,0.00791173,4391.49,1.02483,4008.22,0.55031,978.080884292,794.58447265625,-20.5909
1266.82,-15.9604,0.572906,0.613528,0,978.3420095,193,0.284196,5.1397,1248.03,75.9829,2666.14,-47.8256,78.61934661865234,4.22054209979251,8424.73,974.997142722,10.9586,3990.85,1247706,-2705.55,261.5747859929688,209.18076380807906,-3.10373,-6.1477,-0.467344,0.00183422,2695.27,776000,1.02395,59504.936859352514,48.17348008509725,0.106752,0.00733119,3980.6,0.989107,3420.72,0.71759,971.307916601,786.1934204101562,-63.354
1222.61,-17.2235,0.711161,0.465718,0,971.445358938,194,0.280543,5.43162,1202.1,72.3867,2544.35,-22.4219,81.38057708740234,4.2576509159989655,7418.44,970.846959887,11.1811,3877.4,1252706,-2579.79,263.0712938653305,210.58896257495508,-2.30215,-6.21396,-0.473655,0.00184829,2595.85,780000,2.52773,59767.42645594943,48.224680374376476,0.118556,0.0139233,3889.78,0.992141,3500.81,0.328576,973.946071353,813.8057861328125,-24.8916
1162.59,-19.2204,0.266771,0.454742,0,976.082228063,195,0.276887,8.59704,1142.24,98.3939,2455.08,-33.8283,82.7137680053711,4.177612207364291,6067.36,974.909856241,11.1775,3822.55,1257706,-2499.19,260.9026524722576,209.1280813338235,-2.80368,-5.5374,-0.465667,0.00206827,2505.01,784000,0.889382,60029.51420924859,47.59695893106982,0.107395,0.00830498,3829.98,0.975802,2519.35,0.0846182,973.557930549,827.1376342773438,-20.1394
1126.41,-16.5974,-0.226572,0.625927,0,976.14514169,196,0.26777,5.59497,1110.67,80.7101,2375.88,-5.14293,81.69317626953125,4.289118355605751,6050.81,960.704404729,10.4954,3616.52,1262706,-2428.63,263.9748587566428,210.9025534861721,-2.21727,-7.60756,-0.460617,0.00213884,2414.56,788000,0.557336,60293.042981175706,48.78318691486493,0.110321,0.00860599,3632.51,0.948544,2559.14,0.36481,986.063177288,816.9317626953125,-21.5783
1063.64,-17.257,-0.806442,0.304892,0,978.673544295,197,0.259898,8.27624,1049.31,69.6639,2336.57,-9.21937,74.69776153564453,4.2420189790427685,5568.71,961.234140417,10.0941,3368.04,1267706,-2382.56,263.7252313592471,211.14494836796075,-2.42426,-6.99954,-0.438505,0.00204067,2383.35,792000,0.896181,60557.820226700045,48.3382640122436,0.101198,0.00882183,3398.21,0.930689,2198.66,1.06651,975.762329662,746.9776000976562,-16.7153
1037.02,-18.3537,-0.750232,0.399519,0,971.497685492,198,0.263899,6.52866,1022.76,66.059,2272.21,-5.47621,81.98377990722656,4.30049306107685,5513.18,978.887194239,10.1967,3330.47,1272706,-2314.42,263.6965441200882,210.00460593402386,-2.24895,-6.38854,-0.434636,0.00310275,2307.62,796000,1.04139,60819.510766101535,49.39144512498751,0.111311,0.0070853,3344.44,0.928394,2248.61,0.222652,974.679716757,819.8377685546875,-24.0881
1021.65,-17.6919,-0.889039,0.511104,0,978.128251087,199,0.270248,6.28604,996.225,73.8423,2292.5,10.8214,85.78683471679688,4.237958976533264,4571.32,978.967283905,10.2422,3458.45,1277706,-2333.72,260.5964871211909,208.9721707268618,-2.68362,-6.95358,-0.440946,0.00206836,2329.73,800000,3.62341,61082.14694607118,47.38635741779581,0.132205,0.000404078,3408.12,0.917797,1834.98,0.352791,953.037267027,857.8683471679688,-3.00315
1001.78,-17.282,-0.783123,0.417581,0,973.838111042,200,0.261503,5.39344,984.158,67.3225,2192.94,-91.7949,75.67574310302734,4.261912317946553,4875.5,972.079589453,9.84208,3201.62,1282706,-2224.71,263.4008831153624,209.6420012381859,-2.27205,-5.69029,-0.431788,0.00295039,2224.1,804000,0.91029,61344.26809612848,49.49696955922991,0.126353,0.00819046,3198.38,0.926818,1855.32,0.0568797,990.051334544,756.7573852539062,-68.2337
960.95,-15.5368,-1.21834,0.479963,0,972.123863342,201,0.257223,5.58824,943.142,75.561,2241.96,-34.5568,81.16558837890625,4.181460856460035,5461.08,968.268478508,9.98137,3164.06,1287706,-2273.43,261.3360280082561,209.0058713518083,-2.47796,-6.78562,-0.437571,0.00242288,2265.99,808000,1.68744,61605.64745506924,48.14869579998776,0.113942,0.0106426,3167.47,0.90535,2255.24,0.319569,966.392416482,811.6558837890625,-29.4663
985.935,-16.6027,-1.21537,0.593309,0,979.206474413,202,0.26211,6.9518,970.275,82.4481,2112.88,-48.5235,74.70857238769531,4.298232332337648,4731.86,968.506955853,10.175,3086.85,1292706,-2146.18,262.67575253592804,210.1844888026826,-2.95651,-5.92009,-0.439824,0.00220017,2143.59,812000,0.997657,61868.31035497086,48.193031400907785,0.126924,0.00920756,3083.82,0.903428,1795.65,0.115731,970.270137147,747.085693359375,-66.5726
973.747,-17.0348,-0.937039,1.29499,0,975.300384905,203,0.250193,5.1813,964.21,64.493,2091.92,-20.7072,80.24755859375,4.285722047556192,4540.49,977.162667585,9.8453,3135.0,1297706,-2132.95,263.25312884757295,210.63482826994732,-2.4902,-5.68162,-0.429631,0.00253929,2131.31,816000,0.92431,62130.49774194183,48.33257853006944,0.121237,0.00799841,3144.82,0.922298,1645.0,0.118094,976.641156918,802.4755859375,-32.951
979.896,-16.3692,-1.25432,0.492052,0,970.780664959,204,0.265361,5.66997,962.498,66.0784,2097.42,-12.0928,78.60051727294922,4.288849665317684,4460.98,975.767939659,10.0064,3157.56,1302706,-2134.09,261.0754519146867,209.5614490150474,-2.80452,-5.958,-0.4314,0.00298285,2142.66,820000,1.80629,62394.056166117545,47.225153234321624,0.12977,0.0111285,3167.23,0.902927,1665.73,0.128476,975.449022243,786.005126953125,-44.5846
971.66,-16.1761,-1.45836,0.462063,0,976.809006109,205,0.263379,5.68067,956.869,64.0789,2076.69,-26.3572,75.75930786132812,4.431534277740866,4314.54,981.066151903,9.63963,3252.9,1307706,-2117.51,267.0775494338013,212.89371457882226,-2.32871,-4.92961,-0.422775,0.00174563,2118.72,824000,1.14565,62660.194734771736,49.7523005772382,0.136465,0.00937181,3402.51,0.889671,1663.94,0.569249,977.215963002,757.5930786132812,13.4136
938.7,-20.6297,-1.80846,0.592181,0,974.719895624,206,0.259753,5.61004,921.743,78.3873,2196.57,8.97607,77.57246398925781,4.797050851862878,3949.67,982.196737501,9.68187,3628.6,1312706,-2235.9,767.7855098820291,714.189516690094,-3.08053,-6.09667,-0.431637,0.0021167,2237.44,828000,0.968165,63429.30236630328,48.798942340072244,0.127981,0.0069833,3668.59,0.873778,1470.38,0.105123,980.377778182,775.724609375,-74.4959
947.849,-17.9044,-1.36171,0.416801,0,968.073317696,207,0.258632,6.45845,922.169,65.6062,2144.94,-11.89,76.92755126953125,4.666249537840486,4136.84,972.957138323,10.2835,3069.23,1317706,-2187.0,973.5855551986024,918.9382625026628,-2.48376,-7.21733,-0.440143,0.00174138,2178.46,832000,1.45981,64405.18934235955,49.981043158099055,0.131256,0.00617292,3060.63,0.897562,1924.48,0.252031,947.523501414,769.2755126953125,-32.482
